Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Berlin,52.5170365,13.3888599,Argentinisches Steakhaus,52.53683029837386,13.265927146628668,Argentinian Restaurant
Berlin,52.5170365,13.3888599,Rivado Argentinisches Beefsteak,52.504215468599725,13.34617741851909,Argentinian Restaurant
Berlin,52.5170365,13.3888599,Doree,52.48135416298124,13.350238564408302,Argentinian Restaurant
Berlin,52.5170365,13.3888599,Rosado,52.50091945611532,13.34612987855825,Argentinian Restaurant
Berlin,52.5170365,13.3888599,El Almacén De Fausto,52.49068280091301,13.376796146033612,Argentinian Restaurant
Berlin,52.5170365,13.3888599,La Parrilla,52.521376,13.384844,Argentinian Restaurant
Berlin,52.5170365,13.3888599,Steakhouse Barbecue,52.486614,13.527388,Argentinian Restaurant
Berlin,52.5170365,13.3888599,El Dorando,52.574001,13.35854,Argentinian Restaurant
Berlin,52.5170365,13.3888599,Aventuras,52.580727984789476,13.302711137130101,Argentinian Restaurant
Berlin,52.5170365,13.3888599,Food Lounge Berlin,52.520201491769846,13.402972769396458,German Restaurant
Berlin,52.5170365,13.3888599,chili chutney,52.50200765901417,13.43218031689331,Afghan Restaurant
Berlin,52.5170365,13.3888599,Safrani Afghan Und Persian Halal Food,52.510331,13.305543,Afghan Restaurant
Berlin,52.5170365,13.3888599,frank hesse,52.526258,13.387379,Afghan Restaurant
Berlin,52.5170365,13.3888599,Fruhstuckbar,52.52402771956846,13.368333177880464,Afghan Restaurant
Berlin,52.5170365,13.3888599,Robins Butze,52.496043,13.384437,Afghan Restaurant
Berlin,52.5170365,13.3888599,armi marmis höhlhausen,52.539597,13.405621,Afghan Restaurant
Berlin,52.5170365,13.3888599,abu-djaffar,52.476372,13.427099,Afghan Restaurant
Berlin,52.5170365,13.3888599,Restorant Macedonia (Berlin),52.50466954062061,13.303600088098401,Afghan Restaurant
Berlin,52.5170365,13.3888599,Kabul Bistro,52.469409,13.332805,Afghan Restaurant
Berlin,52.5170365,13.3888599,Murphy's,52.522302105545954,13.387296795845032,Irish Pub
Berlin,52.5170365,13.3888599,Lir Irish Pub,52.520284479191844,13.344340720449152,Irish Pub
Berlin,52.5170365,13.3888599,Irish Pub,52.504486879349194,13.338174819946289,Irish Pub
Berlin,52.5170365,13.3888599,Murphy's,52.50776426965249,13.389639657567766,Irish Pub
Berlin,52.5170365,13.3888599,Cliffs of Dooneen Irish Pub,52.53711765795196,13.417412076912345,Pub
Berlin,52.5170365,13.3888599,Irish Harp Pub,52.50191457945384,13.310328146860032,Pub
Berlin,52.5170365,13.3888599,Dicke Wirtin,52.50658451800542,13.323349590962717,German Restaurant
Berlin,52.5170365,13.3888599,Kilkenny Irish Pub,52.5222576916124,13.401817346564043,Bar
Berlin,52.5170365,13.3888599,Celtic Cottage - The Irish Pub,52.464518962026325,13.323429794438029,Irish Pub
Berlin,52.5170365,13.3888599,BadFish,52.54668740995205,13.417764298661544,Bar
Berlin,52.5170365,13.3888599,Strandbad-Mitte,52.527147687266975,13.396587610501443,Breakfast Spot
Berlin,52.5170365,13.3888599,Alter Roter Löwe Rein,52.47576451922523,13.443177572017891,Bar
Berlin,52.5170365,13.3888599,Finnegan's Irish Pub,52.45811897118354,13.32949372692403,Irish Pub
Berlin,52.5170365,13.3888599,Salt n Bone,52.54404686487403,13.42010231458886,Gastropub
Berlin,52.5170365,13.3888599,Blarney Irish Pub,52.489457366492424,13.385624735714694,Irish Pub
Berlin,52.5170365,13.3888599,Solar,52.50434198522735,13.383829581347038,Restaurant
Berlin,52.5170365,13.3888599,Lützow Stübchen bei Olga,52.50363578651227,13.362478317782754,Irish Pub
Berlin,52.5170365,13.3888599,The Tipperary,52.54310300284539,13.356399858033702,Irish Pub
Berlin,52.5170365,13.3888599,Room 77,52.49311046162071,13.417830954078257,Restaurant
Berlin,52.5170365,13.3888599,Kaschk,52.52841936160541,13.409956869646255,Beer Bar
Berlin,52.5170365,13.3888599,Goldmarie,52.49467677113297,13.41556191444397,Café
Berlin,52.5170365,13.3888599,Kaffeehaus SowohlAlsAuch,52.5383319182967,13.420599102973938,Café
Berlin,52.5170365,13.3888599,Café am Neuen See,52.510497175705275,13.344290959220633,Beer Garden
Berlin,52.5170365,13.3888599,260 Grad,52.504424838273025,13.44252347946167,Bar
Berlin,52.5170365,13.3888599,Exclusive Coffee,52.513408849631595,13.305343609541598,Café
Berlin,52.5170365,13.3888599,Zsa Zsa Burger,52.497949,13.348012,Burger Joint
Berlin,52.5170365,13.3888599,Scotch & Sofa,52.532728,13.414367,Cocktail Bar
Berlin,52.5170365,13.3888599,Becketts Kopf,52.54548368774649,13.417096063531707,Cocktail Bar
Berlin,52.5170365,13.3888599,German Mariners Pub,52.52198749,13.44802563,Irish Pub
Berlin,52.5170365,13.3888599,Berlin Burger International,52.486519,13.430731,Burger Joint
Berlin,52.5170365,13.3888599,Hannibal,52.499211544371164,13.42804756916103,Bar
Berlin,52.5170365,13.3888599,Grand Rocka,52.52301102887589,13.402749085351752,Breakfast Spot
Berlin,52.5170365,13.3888599,Maximilians,52.51125774375144,13.389431776549737,Bavarian Restaurant
Berlin,52.5170365,13.3888599,Augustiner am Gendarmenmarkt,52.513990106984444,13.39100122726925,German Restaurant
Berlin,52.5170365,13.3888599,Hofbräuhaus Berlin,52.524576,13.413988,Bavarian Restaurant
Berlin,52.5170365,13.3888599,Zollpackhof,52.52122279223264,13.367035220106201,Beer Garden
Berlin,52.5170365,13.3888599,Loretta an der Spree,52.50582237391663,13.442072868347168,Bavarian Restaurant
Berlin,52.5170365,13.3888599,Alpenstueck,52.530134186381225,13.392101884073885,Bavarian Restaurant
Berlin,52.5170365,13.3888599,Pratergarten,52.54017536317262,13.409757614135742,Beer Garden
Berlin,52.5170365,13.3888599,Zur Haxe,52.544731,13.436748,German Restaurant
Berlin,52.5170365,13.3888599,Café am Neuen See,52.510497175705275,13.344290959220633,Beer Garden
Berlin,52.5170365,13.3888599,Lebensmittel in Mitte,52.52415016934014,13.407659595853865,German Restaurant
Berlin,52.5170365,13.3888599,Leibhaftig,52.5313922931776,13.416965755864199,German Restaurant
Berlin,52.5170365,13.3888599,Banjaluka,52.50052811253337,13.443926345184371,Beer Garden
Berlin,52.5170365,13.3888599,Dicke Wirtin,52.50658451800542,13.323349590962717,German Restaurant
Berlin,52.5170365,13.3888599,Weihenstephaner Berlin,52.5228714734925,13.401967116817636,Bavarian Restaurant
Berlin,52.5170365,13.3888599,Brauhaus Lemke,52.523156982772164,13.40484125048894,Brewery
Berlin,52.5170365,13.3888599,Tegernseer Tönnchen,52.486439541927645,13.31753238293806,Bavarian Restaurant
Berlin,52.5170365,13.3888599,Spätzle & Knödel,52.508814974303206,13.46087497628242,German Restaurant
Berlin,52.5170365,13.3888599,Valentin Stüberl,52.483106341166135,13.434134098122502,Bar
Berlin,52.5170365,13.3888599,Lindenbräu,52.50997173954791,13.373507050675624,German Restaurant
Berlin,52.5170365,13.3888599,Café Stadler,52.50646751397697,13.469746104948298,Café
Berlin,52.5170365,13.3888599,Paulaner's,52.52421538997442,13.346746061988283,German Restaurant
Berlin,52.5170365,13.3888599,Keyser Soze,52.52627094289996,13.393412232398985,Café
Berlin,52.5170365,13.3888599,Spreegold,52.523043,13.409118,Bistro
Berlin,52.5170365,13.3888599,Zum Bayernmichel,52.55374059329254,13.41086327786413,German Restaurant
Berlin,52.5170365,13.3888599,Gasthaus Alt-Bayern,52.50833499999999,13.373512800000071,Bavarian Restaurant
Berlin,52.5170365,13.3888599,KuchenKaiser,52.502708,13.41698,German Restaurant
Berlin,52.5170365,13.3888599,Café Schwarzsauer,52.53908,13.410043,Bar
Berlin,52.5170365,13.3888599,Dunkin',52.52007420752262,13.411428953372933,Donut Shop
Berlin,52.5170365,13.3888599,Brezel Company,52.49019443302381,13.42755923211167,Bakery
Berlin,52.5170365,13.3888599,Steckerlfisch & Co. Winterfeldtplatz,52.49579913643356,13.354252159318493,Seafood Restaurant
